2653,39,services,married,secondary,yes,no,yes
2654,29,blue-collar,married,secondary,yes,no,yes
2655,37,housemaid,single,secondary,yes,no,yes
2656,33,management,single,tertiary,yes,no,yes
2657,40,admin.,single,secondary,yes,no,yes
2658,22,services,single,secondary,yes,no,yes
2659,32,technician,single,secondary,yes,no,yes
2660,33,admin.,single,secondary,yes,no,yes
2661,29,blue-collar,married,secondary,yes,no,yes
2662,29,technician,single,secondary,yes,no,yes
2663,24,blue-collar,single,secondary,yes,yes,yes
2664,31,management,single,secondary,yes,no,yes
2665,31,blue-collar,single,secondary,yes,no,yes
2666,28,admin.,single,secondary,yes,no,yes
2667,32,technician,single,tertiary,yes,no,yes
2668,24,services,single,secondary,yes,no,yes
2669,57,admin.,married,secondary,yes,no,yes
2670,27,blue-collar,single,secondary,yes,yes,yes
2671,32,management,single,tertiary,yes,no,yes
2672,23,services,single,secondary,yes,no,yes
2673,30,blue-collar,single,secondary,yes,no,yes
2674,27,services,single,secondary,yes,no,yes
2675,55,blue-collar,married,secondary,yes,no,yes
2676,34,blue-collar,married,secondary,yes,no,yes
2677,28,admin.,single,secondary,yes,yes,yes
2678,25,management,married,tertiary,yes,yes,yes
2679,29,technician,single,tertiary,yes,no,yes
2680,55,retired,divorced,tertiary,no,no,yes
2681,25,blue-collar,single,secondary,yes,no,yes
2682,25,technician,married,tertiary,yes,no,yes
2683,36,housemaid,single,secondary,yes,no,yes
2684,27,blue-collar,married,unknown,yes,no,yes
2685,25,services,single,secondary,yes,no,yes
2686,32,blue-collar,single,primary,yes,no,yes
2687,34,management,single,unknown,yes,no,yes
2688,29,self-employed,single,tertiary,yes,no,yes
2689,33,admin.,single,tertiary,yes,no,yes
2690,38,entrepreneur,married,tertiary,yes,no,yes
2691,45,technician,divorced,secondary,yes,yes,yes
2692,30,blue-collar,single,secondary,yes,no,yes
2693,32,blue-collar,married,primary,yes,yes,yes
2694,26,blue-collar,single,primary,yes,no,yes
2695,29,admin.,single,secondary,yes,no,yes
2696,25,blue-collar,single,primary,yes,yes,yes
2697,34,management,single,tertiary,yes,no,yes
2698,33,blue-collar,married,secondary,yes,yes,yes
2699,32,technician,single,tertiary,yes,no,yes
2700,33,management,single,tertiary,yes,no,yes
2701,34,blue-collar,married,primary,yes,no,yes
2702,29,management,married,tertiary,yes,no,yes
2703,28,self-employed,married,secondary,yes,yes,yes
2704,38,technician,single,secondary,yes,no,yes
2705,35,services,single,secondary,yes,no,yes
2706,28,admin.,single,secondary,yes,yes,yes
2707,29,unemployed,single,tertiary,yes,no,yes
2708,20,blue-collar,single,secondary,yes,no,yes
2709,42,blue-collar,married,secondary,yes,no,yes
2710,45,admin.,divorced,secondary,yes,yes,yes
2711,37,management,married,tertiary,no,no,yes
2712,32,technician,single,tertiary,no,no,yes
2713,59,admin.,married,secondary,no,no,yes
2714,55,management,married,unknown,yes,no,yes
2715,29,management,single,tertiary,no,no,yes
2716,37,services,married,secondary,yes,no,yes
2717,59,management,married,tertiary,no,no,yes
2718,27,technician,divorced,secondary,yes,no,yes
2719,39,management,single,tertiary,yes,no,yes
2720,43,services,married,secondary,no,no,yes
2721,39,technician,married,secondary,no,no,yes
2722,26,student,single,secondary,no,no,yes
2723,39,management,single,tertiary,no,no,yes
2724,43,management,divorced,unknown,no,no,yes
2725,27,student,single,tertiary,yes,no,yes
2726,32,services,single,secondary,no,no,yes
2727,29,management,single,tertiary,no,no,yes
2728,42,management,married,primary,yes,no,yes
2729,53,blue-collar,married,unknown,no,no,yes
2730,36,management,married,tertiary,no,no,yes
2731,27,management,single,tertiary,yes,no,yes
2732,43,admin.,single,secondary,yes,no,yes
2733,28,self-employed,single,tertiary,no,no,yes
2734,60,retired,divorced,tertiary,no,yes,yes
2735,29,technician,single,secondary,no,no,yes
2736,35,technician,single,secondary,yes,no,yes
2737,26,blue-collar,single,tertiary,no,no,yes
2738,26,student,single,unknown,no,no,yes
2739,28,unemployed,married,tertiary,no,no,yes
2740,26,student,single,tertiary,yes,no,yes
2741,36,management,single,tertiary,no,no,yes
2742,28,technician,single,tertiary,no,no,yes
2743,28,technician,single,tertiary,yes,no,yes
2744,28,management,single,tertiary,no,no,yes
2745,40,technician,married,secondary,no,no,yes
2746,24,blue-collar,single,secondary,no,yes,yes
2747,56,retired,divorced,tertiary,no,no,yes
2748,34,management,single,tertiary,no,no,yes
2749,28,admin.,single,secondary,yes,no,yes
2750,37,services,married,secondary,yes,yes,yes
2751,32,services,single,secondary,yes,no,yes
2752,43,technician,divorced,secondary,no,no,yes
2753,36,technician,married,tertiary,yes,yes,yes
2754,29,admin.,married,tertiary,no,no,yes
2755,54,unemployed,married,secondary,no,no,yes
2756,39,services,married,secondary,no,no,yes
2757,35,technician,single,secondary,yes,no,yes
2758,29,technician,single,secondary,no,no,yes
2759,32,technician,single,tertiary,yes,no,yes
2760,27,student,single,secondary,no,no,yes
2761,32,technician,single,tertiary,yes,no,yes
2762,33,technician,single,tertiary,yes,yes,yes
2763,24,student,single,secondary,no,no,yes
2764,58,technician,married,secondary,no,no,yes
2765,43,management,married,tertiary,no,no,yes
2766,26,management,married,tertiary,no,no,yes
2767,31,technician,single,secondary,no,no,yes
2768,25,management,single,tertiary,no,no,yes
2769,58,retired,married,secondary,no,no,yes
2770,34,technician,married,tertiary,no,no,yes
2771,48,management,divorced,tertiary,yes,no,yes
2772,60,retired,married,tertiary,no,no,yes
2773,21,technician,single,unknown,no,no,yes
2774,25,student,single,tertiary,no,no,yes
2775,26,student,single,secondary,no,no,yes
2776,38,management,married,unknown,no,no,yes
2777,25,student,single,secondary,no,no,yes
2778,26,student,single,tertiary,no,no,yes
2779,25,student,single,unknown,no,no,yes
2780,32,management,single,tertiary,no,no,yes
2781,25,admin.,married,tertiary,no,no,yes
2782,21,admin.,single,secondary,no,no,yes
2783,41,self-employed,single,tertiary,no,no,yes
2784,30,admin.,single,secondary,yes,no,yes
2785,47,admin.,divorced,secondary,no,no,yes
2786,37,admin.,married,secondary,no,no,yes
2787,34,admin.,married,secondary,yes,no,yes
2788,28,admin.,single,secondary,no,no,yes
2789,24,admin.,single,tertiary,yes,no,yes
2790,26,admin.,single,secondary,no,no,yes
2791,32,blue-collar,married,secondary,yes,no,yes
2792,30,management,single,tertiary,no,no,yes
2793,54,self-employed,single,tertiary,no,yes,yes
2794,35,technician,married,secondary,no,no,yes
2795,54,retired,divorced,tertiary,no,no,yes
2796,44,management,married,tertiary,no,no,yes
2797,56,admin.,single,secondary,no,no,yes
2798,25,admin.,single,tertiary,yes,no,yes
2799,25,student,single,unknown,no,no,yes
2800,43,admin.,married,secondary,no,no,yes
2801,50,management,married,tertiary,no,no,yes
2802,25,technician,single,secondary,yes,no,yes
2803,55,admin.,married,secondary,no,no,yes
2804,57,management,married,tertiary,no,no,yes
2805,48,management,married,tertiary,yes,yes,yes
2806,25,unemployed,single,tertiary,no,no,yes
2807,49,management,married,tertiary,yes,no,yes
2808,25,technician,single,secondary,no,no,yes
2809,38,housemaid,divorced,secondary,no,no,yes
2810,45,blue-collar,married,secondary,no,no,yes
2811,33,management,married,tertiary,no,no,yes
2812,45,admin.,married,tertiary,no,no,yes
2813,46,technician,single,secondary,no,no,yes
2814,26,management,single,secondary,no,no,yes
2815,49,admin.,married,secondary,no,no,yes
2816,25,technician,single,secondary,no,no,yes
2817,53,technician,married,secondary,no,no,yes
2818,43,management,married,tertiary,no,yes,yes
2819,49,technician,married,secondary,no,yes,yes
2820,54,management,married,tertiary,no,no,yes
2821,47,technician,married,secondary,no,no,yes
2822,34,blue-collar,married,secondary,no,no,yes
2823,54,services,divorced,secondary,no,no,yes
2824,43,management,divorced,tertiary,no,no,yes
2825,23,services,single,secondary,no,no,yes
2826,48,management,married,tertiary,no,no,yes
2827,30,self-employed,single,tertiary,no,no,yes
2828,38,technician,single,tertiary,yes,no,yes
2829,38,unemployed,single,secondary,no,no,yes
2830,34,student,single,unknown,no,no,yes
2831,52,admin.,single,secondary,yes,yes,yes
2832,27,management,single,tertiary,no,no,yes
2833,40,blue-collar,married,secondary,no,no,yes
2834,47,management,married,tertiary,no,no,yes
2835,54,unemployed,divorced,secondary,no,no,yes
2836,26,management,single,tertiary,no,no,yes
2837,37,admin.,married,secondary,no,no,yes
2838,37,admin.,married,secondary,yes,no,yes
2839,34,management,married,tertiary,no,no,yes
2840,53,management,married,unknown,yes,no,yes
2841,26,admin.,single,tertiary,no,yes,yes
2842,44,management,married,tertiary,no,no,yes
2843,29,management,single,tertiary,yes,no,yes
2844,26,technician,married,secondary,no,no,yes
2845,40,unemployed,single,tertiary,no,no,yes
2846,47,management,married,tertiary,no,no,yes
2847,43,blue-collar,married,secondary,no,no,yes
2848,52,technician,divorced,secondary,yes,no,yes
2849,38,admin.,married,tertiary,no,no,yes
2850,33,services,divorced,secondary,no,no,yes
2851,50,technician,married,secondary,no,no,yes
2852,53,admin.,married,secondary,no,no,yes
2853,57,technician,married,primary,yes,no,yes
2854,39,technician,married,secondary,yes,no,yes
2855,42,services,married,secondary,yes,no,yes
2856,49,technician,married,tertiary,yes,no,yes
2857,27,technician,single,tertiary,no,no,yes
2858,32,admin.,married,tertiary,no,no,yes
2859,38,technician,married,secondary,yes,no,yes
2860,31,student,single,tertiary,no,no,yes
2861,29,technician,single,secondary,no,no,yes
2862,49,services,married,secondary,yes,no,yes
2863,46,blue-collar,married,secondary,yes,no,yes
2864,57,blue-collar,married,primary,no,no,yes
2865,28,technician,single,tertiary,no,no,yes
2866,37,entrepreneur,married,tertiary,no,no,yes
2867,38,blue-collar,married,secondary,no,no,yes
2868,49,management,married,tertiary,no,no,yes
2869,35,technician,married,tertiary,no,no,yes
2870,54,management,married,primary,no,no,yes
2871,29,technician,married,secondary,yes,no,yes
2872,52,technician,married,secondary,no,no,yes
2873,34,unemployed,married,secondary,no,no,yes
2874,60,technician,married,secondary,no,no,yes
2875,32,self-employed,married,secondary,no,no,yes
2876,40,student,single,secondary,yes,no,yes
2877,54,self-employed,married,tertiary,no,no,yes
2878,27,admin.,single,secondary,yes,yes,yes
2879,55,entrepreneur,married,secondary,no,no,yes
2880,29,management,single,tertiary,no,no,yes
2881,42,blue-collar,married,secondary,no,no,yes
2882,33,management,divorced,tertiary,no,no,yes
2883,34,technician,married,tertiary,no,no,yes
2884,52,management,divorced,tertiary,no,no,yes
2885,29,blue-collar,married,primary,no,no,yes
2886,39,admin.,married,secondary,no,no,yes
2887,31,technician,single,tertiary,no,no,yes
2888,60,management,divorced,tertiary,no,no,yes
2889,25,student,single,tertiary,no,no,yes
2890,45,admin.,married,secondary,yes,no,yes
2891,29,management,single,tertiary,yes,no,yes
2892,55,management,divorced,tertiary,no,no,yes
2893,26,technician,single,secondary,yes,no,yes
2894,30,management,single,tertiary,no,no,yes
2895,54,admin.,divorced,secondary,no,no,yes
2896,39,blue-collar,single,tertiary,no,no,yes
2897,42,unemployed,married,tertiary,no,no,yes
2898,26,management,single,tertiary,no,no,yes
2899,57,retired,married,secondary,no,no,yes
2900,39,unemployed,married,tertiary,no,no,yes
2901,40,technician,married,secondary,yes,no,yes
2902,25,blue-collar,single,secondary,no,no,yes
2903,43,blue-collar,married,primary,no,no,yes
2904,36,technician,divorced,secondary,yes,no,yes
2905,25,management,single,tertiary,no,no,yes
2906,39,technician,married,tertiary,no,no,yes
2907,32,blue-collar,married,secondary,yes,no,yes
2908,43,management,divorced,tertiary,yes,no,yes
2909,50,management,divorced,tertiary,no,no,yes
2910,35,services,married,secondary,yes,no,yes
2911,37,management,married,tertiary,yes,yes,yes
2912,42,management,married,tertiary,yes,no,yes
2913,42,admin.,single,secondary,no,no,yes
2914,27,management,married,secondary,no,no,yes
2915,27,services,single,secondary,no,no,yes
2916,29,management,single,tertiary,no,no,yes
2917,29,student,single,secondary,no,no,yes
2918,26,student,single,secondary,no,no,yes
2919,39,admin.,single,tertiary,no,no,yes
2920,41,services,married,secondary,yes,yes,yes
2921,29,management,married,tertiary,no,no,yes
2922,33,technician,single,tertiary,yes,no,yes
2923,32,management,married,tertiary,no,no,yes
2924,43,management,married,tertiary,no,no,yes
2925,30,management,married,tertiary,yes,no,yes
2926,38,technician,single,secondary,no,no,yes
2927,55,admin.,married,secondary,no,no,yes
2928,25,admin.,single,secondary,no,no,yes
2929,38,entrepreneur,divorced,secondary,yes,no,yes
2930,41,management,divorced,tertiary,no,no,yes
2931,31,services,married,secondary,no,no,yes
2932,35,blue-collar,married,secondary,no,yes,yes
2933,31,unemployed,married,secondary,no,no,yes
2934,25,services,single,secondary,no,no,yes
2935,31,management,single,tertiary,no,no,yes
2936,34,services,married,secondary,no,yes,yes
2937,27,student,single,secondary,no,no,yes
2938,30,management,single,tertiary,no,no,yes
2939,34,admin.,single,secondary,no,no,yes
2940,40,admin.,single,secondary,yes,no,yes
2941,57,technician,divorced,tertiary,no,no,yes
2942,46,admin.,married,secondary,no,no,yes
2943,27,admin.,married,secondary,no,no,yes
2944,28,management,single,secondary,no,no,yes
2945,28,management,single,secondary,no,no,yes
2946,35,admin.,divorced,secondary,no,no,yes
2947,58,retired,married,primary,no,no,yes
2948,57,management,married,tertiary,no,no,yes
2949,44,technician,married,tertiary,no,no,yes
2950,25,services,single,secondary,no,no,yes
2951,57,retired,married,secondary,no,no,yes
2952,25,self-employed,single,tertiary,yes,no,yes
2953,21,student,single,secondary,no,no,yes
2954,49,technician,married,secondary,no,no,yes
2955,54,management,married,tertiary,no,no,yes
2956,59,retired,married,primary,no,no,yes
2957,28,management,single,tertiary,yes,no,yes
2958,37,blue-collar,married,secondary,no,no,yes
2959,55,housemaid,married,unknown,no,no,yes
2960,30,technician,single,tertiary,yes,no,yes
2961,35,management,single,tertiary,no,no,yes
2962,35,housemaid,single,primary,no,no,yes
2963,31,management,single,tertiary,no,no,yes
2964,41,unemployed,single,primary,no,no,yes
2965,55,management,divorced,tertiary,yes,no,yes
2966,30,unemployed,single,tertiary,no,no,yes
2967,28,self-employed,single,tertiary,no,no,yes
2968,31,blue-collar,married,secondary,no,yes,yes
2969,31,unemployed,single,secondary,yes,no,yes
2970,53,management,divorced,tertiary,no,yes,yes
2971,57,management,married,tertiary,no,no,yes
2972,22,blue-collar,single,secondary,no,no,yes
2973,36,services,married,primary,yes,no,yes
2974,33,technician,single,secondary,no,no,yes
2975,37,unknown,single,tertiary,no,no,yes
2976,46,technician,married,secondary,no,yes,yes
2977,31,technician,single,tertiary,no,no,yes
2978,49,admin.,married,tertiary,no,no,yes
2979,51,self-employed,married,unknown,no,no,yes
2980,34,technician,married,secondary,yes,no,yes
2981,35,blue-collar,married,primary,no,no,yes
2982,35,management,married,tertiary,no,no,yes
2983,32,admin.,single,tertiary,no,no,yes
2984,50,unemployed,married,secondary,no,no,yes
2985,36,entrepreneur,divorced,tertiary,no,no,yes
2986,31,management,single,tertiary,no,no,yes
2987,41,management,married,tertiary,no,no,yes
2988,25,technician,single,tertiary,no,no,yes
2989,24,management,single,tertiary,no,no,yes
2990,42,services,married,tertiary,no,no,yes
2991,25,services,single,tertiary,no,no,yes
2992,60,management,married,secondary,no,no,yes
2993,40,self-employed,single,tertiary,no,no,yes
2994,50,management,married,tertiary,no,no,yes
2995,34,technician,married,tertiary,yes,no,yes
2996,31,admin.,single,secondary,yes,no,yes
2997,32,management,single,tertiary,yes,no,yes
2998,60,admin.,married,secondary,no,no,yes
2999,32,services,married,secondary,no,no,yes
3000,52,entrepreneur,married,secondary,no,no,yes
3001,34,blue-collar,divorced,unknown,no,no,yes
3002,59,technician,married,secondary,no,no,yes
3003,56,retired,married,secondary,yes,no,yes
3004,47,management,single,tertiary,no,no,yes
3005,43,management,married,tertiary,no,no,yes
3006,25,services,single,secondary,no,no,yes
3007,35,self-employed,single,tertiary,no,no,yes
3008,31,student,single,secondary,no,no,yes
3009,27,management,single,tertiary,no,no,yes
3010,26,admin.,married,secondary,no,no,yes
3011,37,admin.,single,tertiary,yes,no,yes
3012,27,admin.,single,tertiary,no,no,yes
3013,49,management,married,tertiary,no,no,yes
3014,26,management,single,tertiary,no,no,yes
3015,37,technician,married,unknown,no,no,yes
3016,28,management,single,tertiary,no,no,yes
3017,33,blue-collar,married,secondary,yes,yes,yes
3018,31,technician,married,unknown,no,no,yes
3019,28,admin.,single,secondary,no,no,yes
3020,32,services,married,secondary,yes,yes,yes
3021,27,services,single,secondary,no,no,yes
3022,59,admin.,married,secondary,no,no,yes
3023,30,management,single,tertiary,no,no,yes
3024,30,technician,single,secondary,no,no,yes
3025,34,management,married,tertiary,no,no,yes
3026,38,self-employed,single,tertiary,no,no,yes
3027,58,retired,married,primary,no,no,yes
3028,34,management,married,tertiary,yes,yes,yes
3029,26,services,single,secondary,no,no,yes
3030,59,retired,married,primary,no,no,yes
3031,49,management,single,tertiary,no,no,yes
3032,28,self-employed,single,tertiary,no,no,yes
3033,57,management,married,tertiary,no,no,yes
3034,83,retired,married,primary,no,no,yes
3035,61,management,married,tertiary,no,no,yes
3036,64,retired,married,secondary,yes,no,yes
3037,37,admin.,married,secondary,yes,yes,yes
3038,68,retired,married,secondary,no,no,yes
3039,58,admin.,married,secondary,yes,no,yes
3040,71,retired,married,tertiary,no,no,yes
3041,54,management,married,tertiary,no,no,yes
3042,37,management,married,tertiary,no,no,yes
3043,22,student,single,unknown,no,no,yes
3044,44,management,married,tertiary,no,no,yes
3045,37,entrepreneur,married,tertiary,no,yes,yes
3046,72,self-employed,married,tertiary,no,no,yes
3047,78,retired,divorced,primary,no,no,yes
3048,26,services,single,tertiary,no,yes,yes
3049,69,retired,divorced,primary,no,no,yes
3050,41,blue-collar,married,secondary,no,no,yes
3051,44,blue-collar,married,secondary,yes,no,yes
3052,32,services,single,secondary,no,no,yes
3053,79,retired,married,secondary,no,no,yes
3054,33,technician,married,secondary,yes,no,yes
3055,45,management,married,tertiary,no,no,yes
3056,40,management,married,tertiary,yes,no,yes
3057,30,management,single,tertiary,no,no,yes
3058,42,entrepreneur,married,secondary,yes,no,yes
3059,30,technician,single,secondary,no,no,yes
3060,28,management,single,tertiary,yes,no,yes
3061,58,housemaid,divorced,secondary,no,no,yes
3062,28,management,single,tertiary,no,no,yes
3063,39,admin.,divorced,secondary,yes,no,yes
3064,31,blue-collar,married,secondary,yes,no,yes
3065,45,admin.,married,unknown,no,no,yes
3066,56,blue-collar,married,primary,no,no,yes
3067,46,management,divorced,tertiary,no,no,yes
3068,56,retired,married,secondary,no,no,yes
3069,27,services,single,secondary,no,no,yes
3070,30,unemployed,married,tertiary,no,no,yes
3071,26,self-employed,single,tertiary,no,no,yes
3072,35,unemployed,single,primary,no,no,yes
3073,52,blue-collar,married,primary,no,no,yes
3074,54,admin.,married,secondary,no,no,yes
3075,25,admin.,single,secondary,no,no,yes
3076,41,entrepreneur,married,primary,no,no,yes
3077,24,management,single,tertiary,no,no,yes
3078,35,services,single,tertiary,no,no,yes
3079,28,blue-collar,single,secondary,no,no,yes
3080,62,management,married,tertiary,no,no,yes
3081,52,technician,married,secondary,no,no,yes
3082,23,services,single,secondary,no,no,yes
3083,82,retired,married,primary,no,no,yes
3084,63,retired,married,secondary,no,no,yes
3085,32,admin.,married,secondary,yes,yes,yes
3086,31,management,married,tertiary,no,no,yes
3087,48,management,married,secondary,no,no,yes
3088,37,services,married,secondary,no,no,yes
3089,40,technician,single,tertiary,no,no,yes
3090,66,retired,married,secondary,no,no,yes
3091,37,management,married,tertiary,no,no,yes
3092,38,unemployed,married,primary,yes,no,yes
3093,27,student,single,secondary,no,no,yes
3094,58,retired,married,primary,no,no,yes
3095,49,housemaid,married,primary,no,no,yes
3096,51,technician,married,secondary,no,no,yes
3097,31,management,single,secondary,yes,no,yes
3098,31,management,single,tertiary,no,no,yes
3099,38,student,married,unknown,no,no,yes
3100,79,retired,married,primary,no,no,yes
3101,71,retired,married,tertiary,no,no,yes
3102,52,technician,married,tertiary,no,no,yes
3103,55,management,married,unknown,no,no,yes
3104,46,blue-collar,married,secondary,yes,no,yes
3105,28,management,single,tertiary,no,no,yes
3106,24,blue-collar,single,secondary,no,no,yes
3107,22,student,single,secondary,no,no,yes
3108,49,management,single,tertiary,yes,no,yes
3109,20,student,single,unknown,no,no,yes
3110,19,student,single,primary,no,no,yes
3111,34,blue-collar,single,primary,no,no,yes
3112,73,management,married,tertiary,no,no,yes
3113,27,management,single,tertiary,no,no,yes
3114,59,blue-collar,divorced,primary,no,no,yes
3115,25,student,single,tertiary,no,no,yes
3116,44,entrepreneur,single,unknown,no,no,yes
3117,42,management,single,tertiary,no,no,yes
3118,28,management,single,tertiary,no,no,yes
3119,46,admin.,divorced,secondary,no,no,yes
3120,25,management,single,tertiary,no,no,yes
3121,28,management,married,tertiary,no,no,yes
3122,61,retired,married,secondary,no,no,yes
3123,52,admin.,married,secondary,yes,yes,yes
3124,57,management,married,tertiary,no,no,yes
3125,49,management,divorced,tertiary,no,no,yes
3126,33,technician,married,tertiary,no,no,yes
3127,47,technician,married,secondary,yes,no,yes
3128,68,retired,married,secondary,yes,no,yes
3129,40,technician,single,tertiary,yes,no,yes
3130,46,management,married,tertiary,no,no,yes
3131,29,technician,single,secondary,no,no,yes
3132,55,management,divorced,tertiary,no,no,yes
3133,30,self-employed,married,tertiary,no,no,yes
3134,49,admin.,divorced,secondary,no,yes,yes
3135,48,management,married,tertiary,no,no,yes
3136,21,student,single,secondary,no,no,yes
3137,45,admin.,married,secondary,no,no,yes
3138,43,management,married,tertiary,no,no,yes
3139,47,management,single,tertiary,no,no,yes
3140,27,management,single,tertiary,no,no,yes
3141,20,student,married,unknown,no,no,yes
3142,47,housemaid,married,secondary,yes,no,yes
3143,37,unemployed,single,tertiary,no,no,yes
3144,36,management,married,tertiary,no,no,yes
3145,61,management,married,tertiary,no,no,yes
3146,53,management,married,tertiary,no,no,yes
3147,61,retired,married,tertiary,yes,yes,yes
3148,57,services,single,secondary,no,no,yes
3149,40,management,married,tertiary,no,no,yes
3150,53,admin.,divorced,secondary,yes,yes,yes
3151,73,retired,married,primary,no,no,yes
3152,65,unknown,married,unknown,no,no,yes
3153,67,retired,married,tertiary,no,no,yes
3154,66,retired,married,tertiary,no,no,yes
3155,67,management,married,tertiary,no,no,yes
3156,57,retired,married,secondary,no,no,yes
3157,38,admin.,married,tertiary,no,no,yes
3158,47,admin.,married,unknown,no,no,yes
3159,56,management,divorced,tertiary,no,no,yes
3160,46,management,married,tertiary,no,yes,yes
3161,32,student,married,secondary,no,no,yes
3162,69,technician,married,secondary,no,no,yes
3163,32,services,single,secondary,no,no,yes
3164,72,retired,married,tertiary,no,no,yes
3165,41,admin.,married,tertiary,no,no,yes
3166,72,retired,married,primary,no,no,yes
3167,33,unemployed,married,secondary,no,no,yes
3168,37,admin.,married,secondary,no,no,yes
3169,26,management,single,tertiary,no,no,yes
3170,77,retired,married,secondary,no,no,yes
3171,34,management,married,tertiary,yes,no,yes
3172,44,admin.,single,secondary,no,no,yes
3173,42,services,single,secondary,yes,no,yes
3174,58,unemployed,married,secondary,yes,no,yes
3175,34,technician,married,tertiary,no,no,yes
3176,55,entrepreneur,divorced,secondary,yes,no,yes
3177,71,retired,married,primary,no,no,yes
3178,41,management,married,tertiary,no,no,yes
3179,23,student,single,secondary,no,no,yes
3180,60,management,single,tertiary,yes,no,yes
3181,18,student,single,unknown,no,no,yes
3182,54,technician,married,secondary,no,no,yes
3183,42,technician,single,unknown,no,no,yes
3184,32,management,single,tertiary,no,no,yes
3185,59,retired,divorced,tertiary,no,no,yes
3186,32,self-employed,single,tertiary,no,no,yes
3187,61,self-employed,divorced,tertiary,no,no,yes
3188,31,management,married,tertiary,no,no,yes
3189,30,management,single,tertiary,no,no,yes
3190,23,student,single,tertiary,no,no,yes
3191,42,blue-collar,married,primary,yes,no,yes
3192,42,unemployed,married,unknown,no,no,yes
3193,42,services,single,tertiary,yes,no,yes
3194,70,housemaid,divorced,primary,no,no,yes
3195,57,technician,married,secondary,yes,no,yes
3196,60,retired,married,secondary,no,no,yes
3197,53,blue-collar,divorced,primary,no,no,yes
3198,48,unemployed,divorced,secondary,no,no,yes
3199,30,management,single,tertiary,no,no,yes
3200,61,retired,married,tertiary,yes,no,yes
3201,39,management,single,tertiary,yes,no,yes
3202,42,technician,married,secondary,yes,no,yes
3203,26,admin.,single,secondary,no,no,yes
3204,46,management,married,tertiary,yes,yes,yes
3205,40,admin.,single,secondary,yes,no,yes
3206,39,admin.,married,secondary,yes,no,yes
3207,58,self-employed,married,primary,yes,no,yes
3208,42,blue-collar,married,secondary,yes,no,yes
3209,60,blue-collar,married,primary,no,no,yes
3210,32,management,single,tertiary,no,no,yes
3211,44,self-employed,divorced,tertiary,yes,no,yes
3212,31,services,single,secondary,no,no,yes
3213,32,technician,married,secondary,yes,no,yes
3214,21,student,single,secondary,no,no,yes
3215,35,self-employed,single,tertiary,no,no,yes
3216,50,technician,divorced,unknown,no,no,yes
3217,36,management,single,tertiary,yes,no,yes
3218,75,retired,married,primary,no,no,yes
3219,20,student,single,primary,no,no,yes
3220,36,admin.,married,tertiary,no,no,yes
3221,57,admin.,single,secondary,no,no,yes
3222,41,management,married,tertiary,no,no,yes
3223,59,technician,married,secondary,no,no,yes
3224,36,management,married,tertiary,yes,no,yes
3225,61,management,single,tertiary,no,no,yes
3226,18,student,single,primary,no,no,yes
3227,51,retired,divorced,secondary,no,no,yes
3228,34,management,single,tertiary,yes,no,yes
3229,55,management,married,primary,no,no,yes
3230,58,services,divorced,secondary,no,no,yes
3231,33,blue-collar,single,secondary,no,no,yes
3232,43,technician,married,tertiary,no,no,yes
3233,34,services,married,secondary,no,no,yes
3234,35,services,married,unknown,no,no,yes
3235,43,technician,single,secondary,no,no,yes
3236,74,retired,married,primary,no,no,yes
3237,45,unemployed,divorced,primary,no,no,yes
3238,38,blue-collar,married,secondary,yes,no,yes
3239,77,retired,married,tertiary,no,no,yes
3240,32,management,single,tertiary,no,no,yes
3241,29,admin.,single,tertiary,yes,no,yes
3242,31,admin.,married,secondary,no,no,yes
3243,36,technician,married,tertiary,no,no,yes
3244,50,services,married,secondary,no,no,yes
3245,44,technician,divorced,secondary,no,no,yes
3246,60,retired,married,secondary,no,no,yes
3247,23,student,single,secondary,no,no,yes
3248,56,management,married,tertiary,no,no,yes
3249,76,retired,married,primary,no,no,yes
3250,33,services,married,secondary,yes,yes,yes
3251,28,technician,single,secondary,no,no,yes
3252,34,management,single,tertiary,no,no,yes
3253,56,retired,married,primary,no,no,yes
3254,45,management,single,tertiary,yes,no,yes
3255,36,technician,single,secondary,no,no,yes
3256,57,retired,single,tertiary,no,no,yes
3257,49,technician,married,tertiary,no,no,yes
3258,49,management,married,tertiary,no,no,yes
3259,37,services,married,secondary,no,no,yes
3260,37,management,married,tertiary,no,no,yes
3261,35,management,single,tertiary,no,no,yes
3262,46,unemployed,single,tertiary,no,no,yes
3263,26,admin.,single,secondary,no,no,yes
3264,47,unemployed,married,secondary,no,no,yes
3265,36,management,married,primary,no,no,yes
3266,36,blue-collar,divorced,secondary,no,no,yes
3267,37,student,single,unknown,no,no,yes
3268,62,management,married,tertiary,no,no,yes
3269,26,blue-collar,single,secondary,no,no,yes
3270,45,management,married,tertiary,no,no,yes
3271,33,management,married,tertiary,yes,no,yes
3272,63,technician,married,secondary,yes,no,yes
3273,23,blue-collar,married,secondary,no,no,yes
3274,25,management,single,tertiary,no,no,yes
3275,60,retired,married,unknown,no,no,yes
3276,44,management,married,tertiary,yes,no,yes
3277,33,unemployed,single,tertiary,no,no,yes
3278,39,entrepreneur,married,tertiary,yes,no,yes
3279,46,blue-collar,married,unknown,yes,no,yes
3280,25,student,single,secondary,no,no,yes
3281,42,admin.,married,primary,yes,no,yes
3282,56,management,married,unknown,no,no,yes
3283,82,retired,married,secondary,no,no,yes
